review_id,date,rating,text,version,device,language,language_name,country
05f221f9-9f7b-4373-a311-10dbef75a1ae,2025-04-28,4,"App is definitely getting better. But please add the ability to swap between multiple non-work/non-education accounts like we can on a PC, and like what is already available in the Outlook app. I maintain a separate account for everyday personal usage and another for professional usage (email correspondence, scheduling, access, web bookmarks, passwords, and more) for anything that falls outside the use case for a work-org account (such as LinkedIn).",135.0.3179.85,android-all,en,English,
067b0166-c349-4709-9e94-b1ddf667a01a,2025-04-28,5,goed,135.0.3179.85,android-all,nl,Dutch,
0ae650f6-0fa1-4695-a6ce-3a1def550b62,2025-04-28,3,Pretty good. Ad blocker works most of the time. But lately the navigation bar keeps moving to the top when it's set to the bottom. Bitwarden doesn't always work and then I have to manually open Bitwarden and then switch back to Edge for it to work.,135.0.3179.85,android-all,en,English,
0e5c2896-b080-40b6-8f78-5420f3ce6afc,2025-04-28,4,very nice & my favourite browser But I request you to please make a lighter version of it.,,android-all,en,English,
10584b2d-0cbb-4fea-abc4-cc828f61e71c,2025-04-28,5,tốt,,android-all,en,English,
12ba9d9c-6aa0-493a-8908-a6dfc374e3a0,2025-04-28,1,bug多，黑暗主题页面切换从黑色变白然后变黑很晃眼，扩展支持的脚本太少，没有后台播放功能，可以添加到桌面的数量太少，桌面加号＋太丑应该优化界面,135.0.3179.85,android-all,zh,Chinese,
216970ae-9b9e-4cc6-9917-dfc4b0b77e02,2025-04-28,5,First loved it for it's downloading features in Windows 10.,135.0.3179.85,android-all,en,English,
22e48ed9-8234-4ac4-b5fa-49d889a2b797,2025-04-28,2,"make this browser more lighter version, it's 130 mb for just browser!",,android-all,en,English,
2393522c-dcfa-49dd-a452-3a559dbafa24,2025-04-28,5,"It is written clearly and accessible, and most importantly, it is easy and simple to read",135.0.3179.85,android-all,en,English,
2602c31d-2255-4a06-bc67-f95d217c04ba,2025-04-28,4,от би Edge lite побачити від вас повністю оптимізований та аби менше важив,,android-all,uk,Ukrainian,
278f4eea-5d76-4fd5-bd6e-5170613ca057,2025-04-28,5,excelente innovador,135.0.3179.85,android-all,es,Spanish,
2acd8626-00b7-4b06-8ef7-87e7d05d82bd,2025-04-28,5,"Microsoft Edge, gosto muito, atualizado, inteligente e rápido, sucesso sempre! Parabéns!!",135.0.3179.98,android-all,pt,Portuguese,
2c9ad50d-5963-443f-8f43-e24ca0817404,2025-04-28,3,very good,,android-all,en,English,
32f5b3ec-ca93-4a23-9645-1bdc67ab2434,2025-04-28,3,普段使ってるブラウザアプリでピクチャーインピクチャーが使えなくなったので、その代替アプリとして利用。今の所は問題なく使えているが、①ピクチャーインピクチャーを利用するにはデスクトップ形式で表示しないといけない。 ②youtubeをモバイルサイト表示からデスクトップ表示に変更すると広告ブロックが効かなくなる。 ③デスクトップ表示で動画をフルスクリーンにすると下の方が切れる。この３点は改善してほしい。それ以外はおおむね満足。,135.0.3179.85,android-all,ja,Japanese,
3f184a72-3a64-4c00-8a54-e044f0ce9286,2025-04-28,5,Пробую перейти на этот браузер. Думаю оправдает мои надежды. Разрабам респект!,135.0.3179.98,android-all,ru,Russian,
40a2ea3d-45fa-46c4-8e33-d2a5ade59329,2025-04-28,5,on trouve tous sur cette applie,,android-all,fr,French,
4320fc87-03fe-4775-a6a1-921fba835978,2025-04-28,5,不错。,135.0.3179.98,android-all,zh,Chinese,
4576d9fa-f7fe-461c-8643-901c39f266cb,2025-04-28,1,Unable to change my news language poor search results,135.0.3179.98,android-all,en,English,
48a228d6-1941-491d-9e1f-fb09d67da39e,2025-04-28,1,Bloatware and unnecessary AI features.,135.0.3179.85,android-all,en,English,
4c6c1ee0-6eb9-4765-a9f7-fe363e5395e5,2025-04-28,4,"Ótimo navegador, podia só ter uma variedade maior de extensões e um modo escuro preto de verdade (para painéis amoled), ao invés do cinza atual.",135.0.3179.85,android-all,pt,Portuguese,
4ca5d418-f6f5-45ef-8262-05066e4253b2,2025-04-28,1,"Depuis que j'ai changé l'apparence de l'icône, Android à supprimer toutes mes micro application de Edge !!!! 😡😡😡😡",135.0.3179.85,android-all,fr,French,
4cff5e34-4fe2-4df7-8017-e1249211a49d,2025-04-28,4,Can't read PDFs with voice models (ava) - it seems the option read aloud just isn't available when i open PDFs with edge. NOT COOL.,135.0.3179.85,android-all,en,English,
4f894142-babf-46f3-824d-ded27a4c727d,2025-04-28,4,"Please, stop automatically scrolling the browser tabs on startup... This mess up my workflow.",135.0.3179.98,android-all,en,English,
5015b099-d613-4b37-9db8-258e0235e749,2025-04-28,5,it cool 😎,135.0.3179.54,android-all,en,English,
556a503a-49e9-4925-bb61-f1b0d2e77d98,2025-04-28,1,slow disgusting app,135.0.3179.85,android-all,en,English,
5c00774c-ac51-4b2d-b47b-b3f3807ffa8c,2025-04-28,1,"bro why is this browser suddenly eating my battery for breakfast, lunch and dinner.",135.0.3179.85,android-all,en,English,
67d0454b-4a9b-424b-a6bb-e8461be03e1b,2025-04-28,1,"Sick of the Edge PC browser option ""Read Aloud"", always accidentally select it when I just wanted to translate a page. It always startled me when the loud voice sudden reads, and sometimes woke my grandma's good night sleep. I can guess this function killed a lot of people from heart attack, startled by this stupid ""no one asked for"" feature.",,android-all,en,English,
6b4b6dda-abf8-45a3-b413-c15648cb2d0c,2025-04-28,1,вкладки высако не удобно дотянутся,135.0.3179.85,android-all,ru,Russian,
6c0c7fee-18b8-4f0c-b864-519e4ad52b43,2025-04-28,5,"per chi ha una tastiera è il top, control tab, n, t, w e le altre cose essenziali funzionano... mi piace già e almeno posso sincronizzarla con gli altri dispositivi",135.0.3179.85,android-all,it,Italian,
70a11580-d543-4579-9753-c94dd58f47ca,2025-04-28,5,"Me gusta la manera tan intuiva de tener a la mano en todos mis dispositivos la información que necesito, día a día. Gracias.",135.0.3179.85,android-all,es,Spanish,
77129a0b-a126-4558-a370-cbf45b7d5a2e,2025-04-28,1,"You advertise as new kiwi but only supports like 10 extensions, dont waste my time.",135.0.3179.85,android-all,en,English,
80375459-aabf-4607-a2da-88ee3ebd419a,2025-04-28,4,"es el navegador que uso tanto en PC como en Android, pero no encuentro las colecciones en por ningún lado en android, por que pasa eso?",,android-all,es,Spanish,
80ae877b-f8fd-4224-a8d4-62a19b78da6a,2025-04-28,1,"su ""bloqueador"" de anuncios es el más inútil que use y lo peor de todo es que no tiene soporte para bloqueadores de verdad. -10/10 y zzzz",,android-all,es,Spanish,
81184e09-027e-44c1-97ad-9635e21e969a,2025-04-28,4,suld b 3 n a half bt i cnt mke hlf a star😉.. ..GR€@T APP by da way👍..!!!,135.0.3179.85,android-all,en,English,
87e5d6d6-53e7-45a8-bbc3-2192508b7317,2025-04-28,5,great ai!!!,135.0.3179.85,android-all,en,English,
8969a0e8-3939-41a3-be5e-c12a5dd10220,2025-04-28,5,mantap sob,135.0.3179.85,android-all,pt,Portuguese,
8cfad176-fd19-4e97-87a7-2f33b1c3764a,2025-04-28,3,"갤럭시 폴드에서의 UI 문제.... 엣지 131? 132? 부터 발생한 문제인데, 펼친화면(세로)에서 코파일럿이 안보입니다. 펼친화면(가로)에서는 잘 보이고요.. 그리고 펼친화면(세로)에서는 탭 목록의 상단 ui 도 오른쪽으로 몰려보여요. 언제쯤 해결이 되는것인지...ㅠㅠ",135.0.3179.85,android-all,ko,Korean,
993f66c7-712f-4244-8075-4ebffdd61b3e,2025-04-28,4,ＵＩの提案が出来るともっと良いです。,135.0.3179.85,android-all,ja,Japanese,
9a2b7961-522e-4ca1-9cb6-5353cdf93138,2025-04-28,1,"BEWARE - the voice prompt is likely to increase your bood pressure! if you want to use a microphone, I suggest using the copilot app in lieu of the Edge browser's microphone. The Edge browser's voice prompt can't provide a coherent response when I requested ""provide link to fort bend county elections"". in lieu of simply delivering a URL, it gave me a song and dance about sourcing information for relevant sites.",135.0.3179.85,android-all,en,English,
a6a770de-b429-4207-9016-a213c16a9882,2025-04-28,1,sarebbe utile che il browser traduca i siti internet in automatico,135.0.3179.98,android-all,it,Italian,
ab434eb7-ed3b-4fad-87fc-d393d0a862ff,2025-04-28,5,update,,android-all,en,English,
b59d7146-59c2-422e-9d43-eb81fa6968d8,2025-04-28,5,es un navegador muy completo y con muchas funcionalidades perfectas para el día a día en el mundo digital,135.0.3179.98,android-all,es,Spanish,
bd609983-1f94-4ae4-9f00-1ce09c884c04,2025-04-28,5,ข้อมูลคืออะไร,135.0.3179.85,android-all,th,Thai,
bde914e3-065b-4b14-b919-ee89a20eab7b,2025-04-28,1,um lixo só fez eu perder meu tempo,,android-all,pt,Portuguese,
c3c48126-1bc3-4072-ac1e-51694d7e8cee,2025-04-28,5,"I've been using Edge pretty much exclusively since it launched. I have no complaints, and I don't think about other browsers. That's as good as it gets far as I'm concerned. I see no reason to use anything else. For the desktop version: fix the issue of total browser freeze for several seconds when dropping pages into a bookmarks folder. If not done perfectly, it happens every time. That's the one thing that looks subpar. Otherwise, great product. Another lifer for me like OneNote.",135.0.3179.85,android-all,en,English,
c488e44c-2806-45c8-a78f-b5ed5a766a55,2025-04-28,5,"Smooth, friendly, convenient, fast.",135.0.3179.98,android-all,en,English,
c4c062ca-8079-4582-be16-d1ace4b49992,2025-04-28,5,好用,135.0.3179.72,android-all,zh,Chinese,
cad96f90-3163-43e2-b85e-701c04f494f3,2025-04-28,1,this app is not good I'm deleting this this is not really doing anything that I want so tell my friends to delete it today so good luck saving your own app good luck you guys can just make people like do whatever you want you guys should delete all the way I'm telling everybody to delete it cuz you guys going to delete it or I will cuz okay fine I won't tell anybody have you just try to fix it so you guys got to fix it I need to review back in one month if I don't get this back in one month,135.0.3179.85,android-all,en,English,
cd94bf0c-b911-4275-be43-9472aa2fd498,2025-04-28,5,very human,,android-all,en,English,
cfe351a1-ffb9-4e93-bf0f-64ff85777559,2025-04-28,5,goed,135.0.3179.85,android-all,nl,Dutch,
d2da9eb3-6742-437a-85c5-8f389325a2eb,2025-04-28,1,Onko joku ongelma? Selaan uutisia tai jotain muuta ja en pysty vaihtamaan toiseen välilehteen muutenkuin sammuttamalla selaimen. Lataaminen kestää todella kauan.,135.0.3179.85,android-all,fi,Finnish,
d9b66693-9165-4897-a984-dff345602249,2025-04-28,5,un explorador súper rápido,135.0.3179.85,android-all,es,Spanish,
db00ad1a-65f7-41b7-afb8-a40322d35c8e,2025-04-28,5,my favorite,135.0.3179.85,android-all,en,English,
e221ce50-9023-4bdb-be09-daf46882862b,2025-04-28,1,"App is completely broken on Surface Duo 2, setting unaccessible, address bar gone, the app is no longer usable on a phone made by Microsoft. This is poor form and hugely disappointing for a device that cost me $2700. Where is the fix?",135.0.3179.85,android-all,en,English,
e3f93b04-b245-4ba0-89fb-3466e0a65026,2025-04-28,2,"je desinstalle depuis la dernière maj, impossible d'utiliser copilote correctement, la langue change constamment, la connexion n'est pas systématique il faut s'y reprendre à plusieurs fois.",135.0.3179.98,android-all,fr,French,
e53889f0-e990-433a-9363-36c48fc5a02e,2025-04-28,5,excelente,135.0.3179.85,android-all,it,Italian,
e5dd82c5-31b3-4690-be4c-ba6314c9ee52,2025-04-28,3,extensi yang di tambahkan tidak muncul apk sangat parah. tidak ada bedanya dengan browser yang lain cuman bisa browsing,135.0.3179.98,android-all,id,Indonesian,
e72ef174-67ec-44ec-8a59-a414ad505394,2025-04-28,4,"please put the links on the bottom too. the search bar in the bottom is good but when I trying to search, the recommendations are in the top",135.0.3179.98,android-all,en,English,
f43556f6-9f04-4ede-9561-b7069051c084,2025-04-28,5,Nice 👍,,android-all,en,English,
f9dabfd1-2b1c-4676-a067-07bb7a83399d,2025-04-28,3,"edge history is complete mess, especially PC version, first of all when you click history it doesn't show the whole history but you have to open the ""main menu"" to view your full history, annoying, second, when you search the history for some specific site, it shows other sites which has absolutely nothing to do with it, annoying, and last but not least, if you want to delete the history of some specific site(s) you have to select every line, it could be 1000, to delete, very annoying",,android-all,en,English,
fa1b5deb-aec2-4290-a1a3-794b2c401df7,2025-04-28,5,excelente,,android-all,it,Italian,
fe86ebe8-4a3e-4511-b33e-273980c413ea,2025-04-28,5,"Daugiau privalumu nei kitose naršyklėse,Bomba",135.0.3179.85,android-all,lt,Lithuanian,
ff6f0baf-a537-477a-badd-f27098a96929,2025-04-28,5,❤️❤️❤️,131.0.2903.145,android-all,ceb,Cebuano,
00d2b208-6e52-4a33-9af3-e59a4bb2fb5d,2025-04-27,5,"é um navegar 🆗, cumpre sua função.",135.0.3179.85,android-all,pt,Portuguese,
02a46762-65e7-41ab-8899-8fcece7c0513,2025-04-27,5,keeps me safe,135.0.3179.85,android-all,en,English,
03d65977-ebd0-460d-9552-b88baaaba86e,2025-04-27,1,stop wasting time and bring ublock origin to extensions,135.0.3179.98,android-all,en,English,
055afcb6-b8b0-472a-a71f-67b833de2a4c,2025-04-27,1,Dross offal crash incessantly,135.0.3179.85,android-all,en,English,
0639b0ab-73da-4185-8f9f-f8c2379520a0,2025-04-27,5,buena experiencia,135.0.3179.85,android-all,es,Spanish,
0b292942-d4f5-4092-b463-4c0eebdebe50,2025-04-27,5,excelente es hákeada casa Día por Silvia EIzen,135.0.3179.72,android-all,es,Spanish,
17cd37c9-3b76-4526-a85b-3e912a796709,2025-04-27,5,方便的，要是能升级网页视频播放功能就好了,,android-all,zh,Chinese,
2318f41d-5645-4fed-b5ea-bdc1a7d3ec3c,2025-04-27,1,"con gli ultimi aggiornamenti se si hanno almeno 3 applicazioni aperte e si apre Edge e si vuole caricare una pagina web, questa rimarrà bianca fino a quando non si escono da tutte le altre applicazioni e si riavvia Edge, la mancanza di non poter installare ublock origin se non si setta il sistema android in cinese ancora non l'ho capito",135.0.3179.85,android-all,it,Italian,
257a73a5-ba3a-49ff-bdf0-6b9ad5077c19,2025-04-27,5,Print botón. Editor. voice message.,135.0.3179.72,android-all,es,Spanish,
2bfb3f75-004c-4f44-af0e-8a1a74018136,2025-04-27,5,"muito bom, seguro, tem o copilot, fácil de usar e muito mais. recomendo muito para quem já tem um pouco a mais de abilidades na tecnologia. 🤓",135.0.3179.85,android-all,pt,Portuguese,
31a4bdb5-582a-401a-8317-36035ae8f3c6,2025-04-27,3,"Buon browser, ma estremamente poco personalizzabile. In più per quanto riguarda le estensioni mancano degli Adblocker potenti tipo Ublock Origin full o Ublock origin Lite o Adguard che dovrebbero esserci sempre in ogni browser che supporta le estensioni. Spero che almeno uno di questi Adblocker venga implementato perché un Adblocker efficace serve anche per bloccare un possibile download automatico di virus o malware altrimenti Firefox per sempre!",,android-all,it,Italian,
327d2b2d-bff6-42cf-b719-b7f5c28329bc,2025-04-27,5,Excelente.,,android-all,it,Italian,
33c867ce-faef-4c6e-bd60-417bcd7c9d57,2025-04-27,1,app won't update like it's supposed to,135.0.3179.72,android-all,en,English,
34952796-2c97-4493-a597-557214a5f304,2025-04-27,3,Add Picture-in-picture (Google) extension please! this extension really makes watching video on phone 10/10. going to migrate into edge from Kiwi once this extension is finally available,135.0.3179.72,android-all,en,English,
349d7033-f7b3-4bee-afa4-2f8823601900,2025-04-27,5,Buen buscador,135.0.3179.85,android-all,es,Spanish,
35ea58ec-d653-4c3f-acc0-5872c38d6791,2025-04-27,1,"crash when opening extension menu, annoying and disrupts productivity. this has been happening for 2 months on Galaxy A15 LTE",135.0.3179.85,android-all,en,English,
37a81997-254c-4a8c-94ee-123d9118d725,2025-04-27,2,Please merge the bottom/top bar with the address bar. It's too high and wastes a lot of screen display area when I use the bottom address bar.,135.0.3179.98,android-all,en,English,
38dbfb90-aaec-4ac2-b452-3b5d9acaef97,2025-04-27,5,amazing,,android-all,en,English,
3b50dd06-c4c4-4997-b1f1-9933e99d3947,2025-04-27,5,很好用呀。安全。,131.0.2903.77,android-all,yue,Yue Chinese,
4432acf9-8b1d-43bb-842d-68ec7e35eab9,2025-04-27,2,"É bom mais ainda precisa otimização, quem tem um aparelho mais antigo vai ter dores de cabeça com esse navegador o bloqueio de anúncios é bem ruim os anúncios aparecem no YouTube e tem uma coisa que chamou um pouquinho atenção nao consigo usar o Spotify no navegador 😐 ele simplesmente mim redireciona pra a loja de aplicativos pra baixar o app do Spotify qual o sentido disso?????",135.0.3179.98,android-all,pt,Portuguese,
44b66a51-2e77-4986-bbeb-83c54a00ffb9,2025-04-27,1,why remove Amazon pay in Flipkart pay,135.0.3179.85,android-all,en,English,
45befa8e-0ad5-4176-a469-a4feeef01821,2025-04-27,5,Топ!,135.0.3179.85,android-all,ru,Russian,
4879b611-ca6e-4925-b578-9e4c8011d0ef,2025-04-27,4,"After the latest update, Instagram is not working in the incognito window.",135.0.3179.98,android-all,en,English,
530454e7-f25e-45f1-ba7e-7e9f8dbcd220,2025-04-27,5,excelente calidad calidad 👍👌,,android-all,es,Spanish,
5655b422-5bf7-4876-93e6-f2c3d3c7c691,2025-04-27,5,"Пожалуйста оставьте пиксельный вариант иконки, пожалуйста!🙏🙏🙏",,android-all,ru,Russian,
56aace7e-1259-4e28-8d36-6d40565a2e1b,2025-04-27,5,It's okay,135.0.3179.85,android-all,en,English,
57d8a008-37a7-49e3-8adc-c07a77104d61,2025-04-27,1,"In copilot sometimes I want all related questions to ask further but only one can be asked and sometimes I want defination of some words which I didn't know , no options of that too.",135.0.3179.85,android-all,en,English,
59f0ad1d-f1dc-4f10-aaba-93161f7a779d,2025-04-27,5,"I don't know how Microsoft can make such good, high-quality apps.",135.0.3179.72,android-all,en,English,
5bb694f5-9fa8-4069-b76a-244bc6a8309e,2025-04-27,4,手机的网页视频播放不行，收藏夹手机端也不行。其他的还好,,android-all,zh,Chinese,
65eb3ee5-fb17-47ab-9f09-6a76abef36ad,2025-04-27,5,its Great application 👌👍,135.0.3179.98,android-all,en,English,
68cdf2f7-dc56-44e0-aa97-a889a63749a6,2025-04-27,5,limitless,135.0.3179.85,android-all,en,English,
6942c7e9-e0a9-40e7-be47-ddc35db12599,2025-04-27,1,"Der Edge Browser hat sich unbemerkt vor 8 Tagen ohne mein Wissen installiert und heute hab ich die Benachrichtigung dazu erhalten, sonst hätte ich es nicht mal bemerkt! Somit gilt der Edge Browser für mich nun als MALEWARE / PUS / PUA (Potentially Unwanted Software / Application). Leider kann man den Play Store nicht bewerten. Ich hoffe dafür werden Google und MS mit ordentlichen Strafen in Milliardenhöhe belangt, die nicht nur aus der Kaffeekasse gezahlt werden!",134.0.3124.105,android-all,de,German,
694678b8-8191-45b5-86e6-2362411e952e,2025-04-27,4,Submitting my rating now feels too soon. I prefer to give an informed opinion. Why Google Play requests your rating so soon after installing it perplexes me? Those considering the product ONLY want to hear opinions from those who've actually been using it! Absolutely NO-ONE cares what paid BOTs say when it slaps 5-star ratings on all it's clients products. advertisers manipulating customers by utilising fake BOT ratings completely defeat the purpose of a rating system period.,135.0.3179.54,android-all,en,English,
6b85999e-cdf0-4c59-9d1b-5cff90910387,2025-04-27,3,"Por alguna razón, no me deja iniciar sesión en fanfiction con mi cuenta de Facebook, de hecho solo por mi tablet puedo mantener mi sesión pero desde el móvil tengo muchos problemas y no se si es algo que le está pasando a todos los usuarios",135.0.3179.85,android-all,es,Spanish,
6d3c4a7f-9d1e-4fd0-a60b-eaf03dea663c,2025-04-27,5,عالی,135.0.3179.85,android-all,fa,Persian,
6f5944d7-e7e2-4bb4-b0d8-dded18930e4b,2025-04-27,1,cancel cancellation now,,android-all,en,English,
735abbee-4d7a-4a02-8857-376217e3995b,2025-04-27,1,"AI and edge cannot yet work Compatible as in IOS **""Yes, it works completely separately, as if not integrated at all. But in iOS, it can work well.""**",135.0.3179.98,android-all,en,English,
78f6d732-5b7b-4a2f-b053-a6129f12f82c,2025-04-27,5,I like it more than otjer browsers!,135.0.3179.85,android-all,en,English,
89806074-1544-4d9f-b5b1-0f5d28d25237,2025-04-27,2,"Espero que en futuras actualizaciones, puedan incorporar la posibilidad de instalar extensiones como lo hace KiwiBrowser.",135.0.3179.85,android-all,es,Spanish,
8c68d2da-582e-4fd9-ae0f-cc4b7818d7e4,2025-04-27,5,Harika,,android-all,en,English,
9362a825-76e5-46da-8d3b-a7d196fd002f,2025-04-27,3,My name is rest. I'll be stupid if you can't have been taking me Bonnie And I won't give up.,135.0.3179.72,android-all,en,English,
95dfe3cc-0c8a-4600-9d0b-ce0bdd4bf1a5,2025-04-27,5,so helpful,135.0.3179.85,android-all,en,English,
98798196-aafe-4a16-a7d3-1db572c079d1,2025-04-27,5,EXCELENTE,135.0.3179.85,android-all,en,English,
99d4a79d-bcb5-49b0-b4a5-f0428ad85275,2025-04-27,4,dont open PDF files,135.0.3179.85,android-all,fr,French,
9a9abb30-224d-4ab1-a6a0-a96631418421,2025-04-27,5,Integration with desktop Edge is very helpful,135.0.3179.85,android-all,en,English,
9b093fe3-a2b4-4750-b57a-c4e0c59d7fbf,2025-04-27,4,ดีค่ะ แต่อยากได้เสียงอ่านหญิงเดิมกลับมา,135.0.3179.85,android-all,th,Thai,
a0f6e2a6-3501-4f5e-ad51-a8d94ec22a77,2025-04-27,5,muy seguro y sencillo,135.0.3179.85,android-all,es,Spanish,
a16145f3-f822-46a0-8e23-20acfe9c98b5,2025-04-27,1,Genocide-powering AI browser!,135.0.3179.98,android-all,en,English,
a1d00059-b9a1-4738-8c50-f5cc6c2697da,2025-04-27,4,нормально,135.0.3179.85,android-all,uk,Ukrainian,
a36e7053-544e-4bb7-9324-1c8de37b7cb2,2025-04-27,5,sippp..,135.0.3179.98,android-all,ru,Russian,
a5f0fd8a-fc7d-4837-9733-fa4ac46476d0,2025-04-27,2,will not responding to update.,135.0.3179.85,android-all,en,English,
a9334403-b336-43b3-acca-a7ae2da2c679,2025-04-27,5,es muy intuitivo,135.0.3179.85,android-all,es,Spanish,
b6081c00-89ad-4440-b209-7ed8fac339c7,2025-04-27,5,an app excellent to work and creativity,134.0.3124.105,android-all,en,English,
b6bdfa35-c0f4-4817-8a78-714d35640ae9,2025-04-27,1,Browsing is an advert nightmare without ublock origin.,135.0.3179.85,android-all,en,English,
b88f871f-c83e-4eaf-8e33-5b6dd37e5e2c,2025-04-27,3,edumalin est la meilleure application que j'ai eu a connaître mais bcp de mauvaise qualité,,android-all,fr,French,
c0099dda-340d-4066-b561-5297bfff5640,2025-04-27,5,"uma opção que eu não gostaria que vcs tirassem quando atualizar ou mexer ne alguma coisa , e a opção de endereço e mais , e uma opção muito boa e facilita muito na ora de colocar um link ne algum lugar seila qualquer coisa facilita muito na ora de entrar num site",135.0.3179.85,android-all,pt,Portuguese,
c08a83c1-ca26-4781-922d-f05420672d2a,2025-04-27,3,pcと連動出来るのでつかっています スマホだとクロームより反応が悪い感じがします,135.0.3179.85,android-all,ja,Japanese,
c0bcd00f-90e5-4b5c-bd56-a60f4ea28aa4,2025-04-27,5,feedback!,135.0.3179.54,android-all,en,English,
c57ae7d7-5f7b-48ba-a8cd-cfab88422bd8,2025-04-27,5,"i used to be a big Chrome fan. new work pc only had edge, I much prefer it now. wouldn't use anything else now",135.0.3179.85,android-all,en,English,
c8c95e1e-94f6-44ab-92c8-9b8c422e0f7f,2025-04-27,5,Its the best too bad im on chromebook i want to be on windows.,135.0.3179.85,android-all,en,English,
ca1b23a9-4c30-46aa-b5b5-1da8f8023777,2025-04-27,1,"Aveces tengo problemas con las descargas, se termina de descargar el archivo al 100% y allí se queda, no baja el archivo y pasan horas o hasta días y así se queda la notificación de descarga perpetua antes por lo menos se trababa pero el archivo ya estaba descargado y aparecían el gestor de archivos, y ahora ni eso solo se queda descargando y ya, aunque ya haya completado la descarga.",135.0.3179.98,android-all,es,Spanish,
d607dfd4-db6e-4022-a60f-c6b860442698,2025-04-27,5,サクサク！いい感じ👍,135.0.3179.98,android-all,ja,Japanese,
d74e3f79-15b3-45c2-9f62-69756756ee91,2025-04-27,2,what do you guys do you piggy back another app and finagle your way onto devices? how do I tell you I have a new devise and I am not using the same devise I bought a new one can I money on with my life and switch to my new phone and let go of the old one it's gone it's over forget about the old devise man !,135.0.3179.72,android-all,en,English,
d7c0c969-7294-4a44-8d54-71d9c0ff5a3f,2025-04-27,1,do not like AI would like to get rid of it,,android-all,en,English,
dab3fdb5-818b-41a2-bdd9-16594cef38d4,2025-04-27,5,love it how it just fills like it takes over and just propels you through the Internet going where ever it wants,134.0.3124.68,android-all,en,English,
dbfa03a0-d6bc-48bc-8694-e174b782ad8f,2025-04-27,2,The search results are not accurate; they suggest answers on a website rather than within the Copilot response.,135.0.3179.85,android-all,en,English,
df9c403d-8493-41db-83bf-53885485d1ab,2025-04-27,5,"I am 83+ and worked my whole life in IT Support. I was Sr. Director of Information Technology and Product Development for a Major US Corporation and I was offered Lifetime Microsoft Partner. I was providing IT Support worldwide for ServiceMaster Management Services. I am glad to get back on the platform I worked on all my Professional Lfe,",135.0.3179.85,android-all,en,English,
dfb8f3d4-b1c9-45cd-8160-b8dcc84ca335,2025-04-27,1,スタートアップ起動時がタブしか選択肢がないって困りました。PCのEdgeのように特定のサイトも設定できるようにしてほしい。あと、ホーム画面にショートカットURL置けないのかしら?Chromeならできるのに。申し訳ないけど、アンインストールしました。,,android-all,ja,Japanese,
e0f5c279-c234-472f-b9dd-2d51d5d322e2,2025-04-27,5,Clear all this post of Microsoft Edge:AI,135.0.3179.85,android-all,en,English,
e1f1ffeb-01e6-4679-b52d-521ef9e132e6,2025-04-27,5,this is best AI browser,,android-all,en,English,
e95d47d8-377d-4bae-8af5-00cb3c641a96,2025-04-27,5,Melhor navegador do Google no momento pra supera até o crome,135.0.3179.98,android-all,pt,Portuguese,
f100582f-996f-4d2b-9d1a-11b3e19d207e,2025-04-27,5,"为什么copilot更换网页之后它仍然汇总的是原网页的内容,要重启之后才可以重新阅读该网页",135.0.3179.98,android-all,zh,Chinese,
f20b803d-df63-4e49-8480-840e5b21e246,2025-04-27,5,(...) (........) (.............) (.............) Turn on your imagination,,android-all,fr,French,
f22e1070-80d7-4157-bcda-de93fa656f92,2025-04-27,1,"Clear data on exit is broken, please fix...",135.0.3179.85,android-all,en,English,
f257dcd0-4f22-4c54-b38a-b8210e69fa4c,2025-04-27,5,brings over my history and bookmarks from system 😍,135.0.3179.85,android-all,en,English,
f9b3ae86-dae1-4db1-8d0c-d842067d0026,2025-04-27,5,The best browser app there is!!,,android-all,en,English,
fbf20938-162e-4ab8-ac81-3949534eb120,2025-04-27,1,app doesn't recognise or save choices for country. I get results for someone living in the UK even though I changed many times to Sweden. it keeps going back UK Edit: still the issue presist and thats disappointing. it is unbelievable that all this time and not fixed. JUST LET THE BROWSER REMEMBER THAT I DO NOT LIVE IN THE UK. why do I have to change to go to the settings everytime and change country. I don't live in the UK.,135.0.3179.85,android-all,en,English,
fe89ac92-2de5-4d1e-9a84-2b57e4293180,2025-04-27,2,Блокировщик рекламы не справляется. Если сделаете нормальную блокировку будет 5. А пока возвращаюсь на Firefox.,135.0.3179.85,android-all,ru,Russian,
00f1b6a5-1d8a-477b-84f3-ae5c968f9b83,2025-04-26,5,niet oke,135.0.3179.72,android-all,nl,Dutch,
014b8fe4-6734-4c27-8ec6-d297d0253f14,2025-04-26,5,Edge has come a long way and is now one of the best browsers on Android,135.0.3179.85,android-all,en,English,
025465fc-7056-4a42-9efe-c9bbb74cf623,2025-04-26,5,ok,,android-all,en,English,
03928237-b086-4b49-aab6-9e124e2c9f06,2025-04-26,5,"Fast, light, carries less baggage. Used 'em all, and this is the best",131.0.2903.107,android-all,en,English,
043794eb-7701-44f1-ab9f-8060d32458ce,2025-04-26,4,标签页无法快速定位到当前目标,135.0.3179.85,android-all,sk,Slovak,
075d2add-f887-4baa-b6c9-66eaff5ea57d,2025-04-26,3,"finalmente es un navegador competente. rápido, simple y con extensiones. lo único es que resumir webs con copilot no funciona por qué siempre me da el mismo resumen en todas las webs. además, los plug-ins dejan de funcionar cada vez.",135.0.3179.85,android-all,es,Spanish,
